Ion,A,Q_low,m_ion_in_u,Z,LEIR_gamma_inj,LEIR_gamma_extr,PS_gamma_inj,PS_gamma_extr,SPS_gamma_inj,SPS_gamma_extr,LEIR_Ekin_per_u_inj,LEIR_Ekin_per_u_extr,PS_Ekin_per_u_inj,PS_Ekin_per_u_extr,SPS_Ekin_per_u_inj,SPS_Ekin_per_u_extr,p_LEIR_extr_proton_equiv,p_PS_inj_proton_equiv,p_PS_extr_proton_equiv,p_SPS_inj_proton_equiv,p_SPS_extr_proton_equiv,LEIR_Brho,PS_Brho_inj,PS_Brho_extr,SPS_Brho_inj,SPS_Brho_extr,PS_B_field_is_too_low
16Ar40,40.0,16.0,39.9623831237,18.0,1.004513253386114,1.3211374715829194,1.3211374715829194,11.213528895801028,11.213528895801028,217.59961181149825,0.004200000000000001,0.298848140190403,0.2988481401904032,9.504633950831115,9.504894905958194,201.57152027895322,2.0086094686000004,2.008609468600001,25.984123725460293,23.097633008306893,450.0,6.7,6.700000000000003,86.67370719999998,77.04541055634859,1501.0384283916842,False
17Ar40,40.0,17.0,39.9623831237,18.0,1.0045131914299963,1.3570071400886916,1.3570071400886916,11.908801199962328,11.908801199962328,217.59961181149825,0.004200000000000001,0.3322327474094618,0.3322327474094618,10.151788540438547,10.151927900087523,201.57152027895322,2.0086094686000004,2.0086094686000004,25.984123725460297,24.540898179172412,450.0,6.7,6.7,86.67370719999998,81.85962496485621,1501.0384283916842,False
7P31,31.0,7.0,30.97376199842,15.0,1.004513344215954,1.1124539674981928,1.1124539674981928,6.383931437842951,6.383931437842951,233.95572314134245,0.004200000000000001,0.10464671890588108,0.1046467189058812,5.0101456828861295,5.010855665676222,216.81321885892626,2.0086094686,2.0086094686000004,25.984123725460293,12.12764275797071,450.0,6.7,6.700000000000001,86.67370719999998,40.45346183448921,1501.0384283916842,False
8P31,31.0,8.0,30.97376199842,15.0,1.0045132642696768,1.1446673744232,1.1446673744232,7.274785954737665,7.274785954737665,233.95572314134245,0.004200000000000001,0.13462605694502097,0.13462605694502086,5.839255012599848,5.839979040446315,216.81321885892626,2.0086094686000004,2.0086094686,25.984123725460293,13.859917642563678,450.0,6.7,6.699999999999999,86.67370719999998,46.231708879626574,1501.0384283916842,False
9P31,31.0,9.0,30.97376199842,15.0,1.004513184326232,1.180111521139269,1.180111521139269,8.167747523644719,8.167747523644719,233.95572314134245,0.004200000000000001,0.16761300538693127,0.16761300538693116,6.6703545486346325,6.671063460529815,216.81321885892626,2.0086094686000004,2.0086094685999996,25.98412372546029,15.59213115959052,450.0,6.7,6.6999999999999975,86.67370719999998,52.009751224597245,1501.0384283916842,False
6Mg24,24.0,6.0,23.985041697,12.0,1.004512316429466,1.1362449734112319,1.1362449734112319,7.05036130484883,7.05036130484883,241.70013308024346,0.004200000000000001,0.12681488483175754,0.12681488483175754,5.631590310117621,5.632363242186095,224.0710122326054,2.0086094686000004,2.0086094686000004,25.984123725460293,12.993845014681252,449.99999999999994,6.7,6.700000000000001,86.67370719999998,43.3428015546717,1501.0384283916842,False
7Mg24,24.0,7.0,23.985041697,12.0,1.004512213213083,1.1815823535831678,1.1815823535831678,8.203256375664843,8.203256375664843,241.70013308024346,0.004200000000000001,0.1690181401087246,0.16901814010872443,6.704842025211205,6.705608870303816,224.0710122326054,2.0086094686,2.008609468599999,25.984123725460293,15.159139086815507,449.99999999999994,6.7,6.699999999999997,86.67370719999998,50.565445134765554,1501.0384283916842,False
8Mg24,24.0,8.0,23.985041697,12.0,1.004512110001422,1.2318196190032586,1.2318196190032586,9.358598006223527,9.358598006223527,241.70013308024346,0.004200000000000001,0.21578427819952137,0.21578427819952156,7.780420161537534,7.781132034004976,224.0710122326054,2.0086094686000004,2.008609468600001,25.984123725460293,17.324334101752218,449.99999999999994,6.7,6.700000000000003,86.67370719999998,57.78775829561468,1501.0384283916842,False
9Mg24,24.0,9.0,23.985041697,12.0,1.0045120067944826,1.2863819681935398,1.2863819681935398,10.51556217214394,10.51556217214394,241.70013308024346,0.004200000000000001,0.26657855832214217,0.26657855832214217,8.857557832553734,8.858165637838562,224.0710122326054,2.0086094686000004,2.0086094686000004,25.98412372546029,19.489430066288687,449.99999999999994,6.7,6.7,86.67370719999998,65.00974105989246,1501.0384283916842,False
10Mg24,24.0,10.0,23.985041697,12.0,1.0045119035922643,1.3447422145915522,1.3447422145915522,11.673650565008588,11.673650565008588,241.70013308024346,0.004200000000000001,0.32091051408256294,0.32091051408256294,9.935791281067209,9.936245799753156,224.0710122326054,2.0086094686,2.0086094686,25.98412372546029,21.654426987221576,449.99999999999994,6.7,6.7,86.67370719999998,72.23139345027012,1501.0384283916842,False
11Mg24,24.0,11.0,23.985041697,12.0,1.004511800394767,1.4064268638318862,1.4064268638318862,12.83254435927513,12.83254435927513,241.70013308024346,0.004200000000000001,0.3783396158379985,0.3783396158379985,11.014823786662816,11.015075720735458,224.0710122326054,2.0086094686000004,2.0086094686000004,25.98412372546029,23.81932487134697,449.99999999999994,6.7,6.700000000000001,86.67370719999998,79.45271548941692,1501.0384283916842,False
12Mg24,24.0,12.0,23.985041697,12.0,1.0045116972019905,1.4710170121114603,1.4710170121114603,13.992030175826326,13.992030175826326,241.70013308024346,0.004200000000000001,0.43847611271327147,0.43847611271327147,12.09445676327673,12.094456763276728,224.0710122326054,2.0086094686000004,2.0086094686,25.984123725460293,25.984123725460286,449.99999999999994,6.7,6.699999999999999,86.67370719999998,86.67370719999997,1501.0384283916842,False
